,Year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
849,1983,Pennsylvania,3.35,8.7,3.35,8.7,3.35,8.7,99.6,3.35,3.35,8.7,3.35,8.7,
850,1983,Puerto Rico,1.2,3.12,3.35,8.7,3.35,8.7,99.6,1.20 - 3.10,1.2,3.12,3.1,8.05,
851,1983,Rhode Island,2.9,7.53,3.35,8.7,3.35,8.7,99.6,2.9,2.9,7.53,2.9,7.53,
852,1983,South Carolina,0.0,0.0,3.35,8.7,3.35,8.7,99.6,...,0.0,0.0,0.0,0.0,
853,1983,South Dakota,2.3,5.97,3.35,8.7,3.35,8.7,99.6,2.3,2.3,5.97,2.3,5.97,
854,1983,Tennessee,0.0,0.0,3.35,8.7,3.35,8.7,99.6,...,0.0,0.0,0.0,0.0,
855,1983,Texas,1.4,3.64,3.35,8.7,3.35,8.7,99.6,1.4,1.4,3.64,1.4,3.64,
856,1983,U.S. Virgin Islands,3.35,8.7,3.35,8.7,3.35,8.7,99.6,3.35,3.35,8.7,3.35,8.7,
857,1983,Utah,2.5,6.49,3.35,8.7,3.35,8.7,99.6,2.50 - 2.75(b),2.5,6.49,2.75,7.14,(b)
858,1983,Vermont,3.35,8.7,3.35,8.7,3.35,8.7,99.6,3.35,3.35,8.7,3.35,8.7,
859,1983,Virginia,2.65,6.88,3.35,8.7,3.35,8.7,99.6,2.65,2.65,6.88,2.65,6.88,
860,1983,Washington,2.3,5.97,3.35,8.7,3.35,8.7,99.6,2.3,2.3,5.97,2.3,5.97,
861,1983,West Virginia,2.75,7.14,3.35,8.7,3.35,8.7,99.6,2.75,2.75,7.14,2.75,7.14,
862,1983,Wisconsin,3.25,8.44,3.35,8.7,3.35,8.7,99.6,3.25,3.25,8.44,3.25,8.44,
863,1983,Wyoming,1.6,4.16,3.35,8.7,3.35,8.7,99.6,1.6,1.6,4.16,1.6,4.16,
864,1984,Alabama,0.0,0.0,3.35,8.34,3.35,8.34,103.9,...,0.0,0.0,0.0,0.0,
865,1984,Alaska,3.85,9.58,3.35,8.34,3.85,9.58,103.9,3.85,3.85,9.58,3.85,9.58,
866,1984,Arizona,0.0,0.0,3.35,8.34,3.35,8.34,103.9,...,0.0,0.0,0.0,0.0,
867,1984,Arkansas,2.7,6.72,3.35,8.34,3.35,8.34,103.9,2.7,2.7,6.72,2.7,6.72,
868,1984,California,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
869,1984,Colorado,1.9,4.73,3.35,8.34,3.35,8.34,103.9,1.9,1.9,4.73,1.9,4.73,
870,1984,Connecticut,3.37,8.39,3.35,8.34,3.37,8.39,103.9,3.37,3.37,8.39,3.37,8.39,
871,1984,Delaware,2.0,4.98,3.35,8.34,3.35,8.34,103.9,2,2.0,4.98,2.0,4.98,
872,1984,District of Columbia,2.5,6.22,3.35,8.34,3.35,8.34,103.9,2.50 - 3.75,2.5,6.22,3.75,9.34,
873,1984,Florida,0.0,0.0,3.35,8.34,3.35,8.34,103.9,...,0.0,0.0,0.0,0.0,
874,1984,Georgia,1.25,3.11,3.35,8.34,3.35,8.34,103.9,1.25,1.25,3.11,1.25,3.11,
875,1984,Guam,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
876,1984,Hawaii,3.1,7.72,3.35,8.34,3.35,8.34,103.9,3.1,3.1,7.72,3.1,7.72,
877,1984,Idaho,2.3,5.73,3.35,8.34,3.35,8.34,103.9,2.3,2.3,5.73,2.3,5.73,
878,1984,Illinois,2.3,5.73,3.35,8.34,3.35,8.34,103.9,2.3,2.3,5.73,2.3,5.73,
879,1984,Indiana,2.0,4.98,3.35,8.34,3.35,8.34,103.9,2,2.0,4.98,2.0,4.98,
880,1984,Iowa,0.0,0.0,3.35,8.34,3.35,8.34,103.9,...,0.0,0.0,0.0,0.0,
881,1984,Kansas,1.6,3.98,3.35,8.34,3.35,8.34,103.9,1.6,1.6,3.98,1.6,3.98,
882,1984,Kentucky,2.15,5.35,3.35,8.34,3.35,8.34,103.9,2.15,2.15,5.35,2.15,5.35,
883,1984,Louisiana,0.0,0.0,3.35,8.34,3.35,8.34,103.9,...,0.0,0.0,0.0,0.0,
884,1984,Maine,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
885,1984,Maryland,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
886,1984,Massachusetts,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
887,1984,Michigan,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
888,1984,Minnesota,3.1,7.72,3.35,8.34,3.35,8.34,103.9,3.1,3.1,7.72,3.1,7.72,
889,1984,Mississippi,0.0,0.0,3.35,8.34,3.35,8.34,103.9,...,0.0,0.0,0.0,0.0,
890,1984,Missouri,0.0,0.0,3.35,8.34,3.35,8.34,103.9,...,0.0,0.0,0.0,0.0,
891,1984,Montana,2.0,4.98,3.35,8.34,3.35,8.34,103.9,2,2.0,4.98,2.0,4.98,
892,1984,Nebraska,1.6,3.98,3.35,8.34,3.35,8.34,103.9,1.6,1.6,3.98,1.6,3.98,
893,1984,Nevada,2.75,6.85,3.35,8.34,3.35,8.34,103.9,2.75,2.75,6.85,2.75,6.85,
894,1984,New Hampshire,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
895,1984,New Jersey,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
896,1984,New Mexico,2.9,7.22,3.35,8.34,3.35,8.34,103.9,2.9,2.9,7.22,2.9,7.22,
897,1984,New York,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
898,1984,North Carolina,2.9,7.22,3.35,8.34,3.35,8.34,103.9,2.9,2.9,7.22,2.9,7.22,
899,1984,North Dakota,2.8,6.97,3.35,8.34,3.35,8.34,103.9,2.80 - 3.10,2.8,6.97,3.1,7.72,
900,1984,Ohio,2.3,5.73,3.35,8.34,3.35,8.34,103.9,2.3,2.3,5.73,2.3,5.73,
901,1984,Oklahoma,3.1,7.72,3.35,8.34,3.35,8.34,103.9,3.1,3.1,7.72,3.1,7.72,
902,1984,Oregon,3.1,7.72,3.35,8.34,3.35,8.34,103.9,3.1,3.1,7.72,3.1,7.72,
903,1984,Pennsylvania,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
904,1984,Puerto Rico,1.2,2.99,3.35,8.34,3.35,8.34,103.9,1.20 - 3.10,1.2,2.99,3.1,7.72,
905,1984,Rhode Island,2.9,7.22,3.35,8.34,3.35,8.34,103.9,2.9,2.9,7.22,2.9,7.22,
906,1984,South Carolina,0.0,0.0,3.35,8.34,3.35,8.34,103.9,...,0.0,0.0,0.0,0.0,
907,1984,South Dakota,2.3,5.73,3.35,8.34,3.35,8.34,103.9,2.3,2.3,5.73,2.3,5.73,
908,1984,Tennessee,0.0,0.0,3.35,8.34,3.35,8.34,103.9,...,0.0,0.0,0.0,0.0,
909,1984,Texas,1.4,3.49,3.35,8.34,3.35,8.34,103.9,1.4,1.4,3.49,1.4,3.49,
910,1984,U.S. Virgin Islands,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
911,1984,Utah,2.5,6.22,3.35,8.34,3.35,8.34,103.9,2.50 - 2.75(b),2.5,6.22,2.75,6.85,(b)
912,1984,Vermont,3.35,8.34,3.35,8.34,3.35,8.34,103.9,3.35,3.35,8.34,3.35,8.34,
913,1984,Virginia,2.65,6.6,3.35,8.34,3.35,8.34,103.9,2.65,2.65,6.6,2.65,6.6,
914,1984,Washington,2.3,5.73,3.35,8.34,3.35,8.34,103.9,2.3,2.3,5.73,2.3,5.73,
915,1984,West Virginia,2.75,6.85,3.35,8.34,3.35,8.34,103.9,2.75,2.75,6.85,2.75,6.85,
916,1984,Wisconsin,3.25,8.09,3.35,8.34,3.35,8.34,103.9,3.25,3.25,8.09,3.25,8.09,
917,1984,Wyoming,1.6,3.98,3.35,8.34,3.35,8.34,103.9,1.6,1.6,3.98,1.6,3.98,
918,1985,Alabama,0.0,0.0,3.35,8.05,3.35,8.05,107.6,...,0.0,0.0,0.0,0.0,
919,1985,Alaska,3.85,9.26,3.35,8.05,3.85,9.26,107.6,3.85,3.85,9.26,3.85,9.26,
920,1985,Arizona,0.0,0.0,3.35,8.05,3.35,8.05,107.6,...,0.0,0.0,0.0,0.0,
921,1985,Arkansas,2.7,6.49,3.35,8.05,3.35,8.05,107.6,2.7,2.7,6.49,2.7,6.49,
922,1985,California,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
923,1985,Colorado,1.9,4.57,3.35,8.05,3.35,8.05,107.6,1.9,1.9,4.57,1.9,4.57,
924,1985,Connecticut,3.37,8.1,3.35,8.05,3.37,8.1,107.6,3.37,3.37,8.1,3.37,8.1,
925,1985,Delaware,2.0,4.81,3.35,8.05,3.35,8.05,107.6,2,2.0,4.81,2.0,4.81,
926,1985,District of Columbia,2.5,6.01,3.35,8.05,3.35,8.05,107.6,2.50 - 3.75,2.5,6.01,3.75,9.01,
927,1985,Florida,0.0,0.0,3.35,8.05,3.35,8.05,107.6,...,0.0,0.0,0.0,0.0,
928,1985,Georgia,1.25,3.0,3.35,8.05,3.35,8.05,107.6,1.25,1.25,3.0,1.25,3.0,
929,1985,Guam,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
930,1985,Hawaii,3.1,7.45,3.35,8.05,3.35,8.05,107.6,3.1,3.1,7.45,3.1,7.45,
931,1985,Idaho,2.3,5.53,3.35,8.05,3.35,8.05,107.6,2.3,2.3,5.53,2.3,5.53,
932,1985,Illinois,2.3,5.53,3.35,8.05,3.35,8.05,107.6,2.3,2.3,5.53,2.3,5.53,
933,1985,Indiana,2.0,4.81,3.35,8.05,3.35,8.05,107.6,2,2.0,4.81,2.0,4.81,
934,1985,Iowa,0.0,0.0,3.35,8.05,3.35,8.05,107.6,...,0.0,0.0,0.0,0.0,
935,1985,Kansas,1.6,3.85,3.35,8.05,3.35,8.05,107.6,1.6,1.6,3.85,1.6,3.85,
936,1985,Kentucky,2.15,5.17,3.35,8.05,3.35,8.05,107.6,2.15,2.15,5.17,2.15,5.17,
937,1985,Louisiana,0.0,0.0,3.35,8.05,3.35,8.05,107.6,...,0.0,0.0,0.0,0.0,
938,1985,Maine,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
939,1985,Maryland,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
940,1985,Massachusetts,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
941,1985,Michigan,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
942,1985,Minnesota,3.1,7.45,3.35,8.05,3.35,8.05,107.6,3.1,3.1,7.45,3.1,7.45,
943,1985,Mississippi,0.0,0.0,3.35,8.05,3.35,8.05,107.6,...,0.0,0.0,0.0,0.0,
944,1985,Missouri,0.0,0.0,3.35,8.05,3.35,8.05,107.6,...,0.0,0.0,0.0,0.0,
945,1985,Montana,2.0,4.81,3.35,8.05,3.35,8.05,107.6,2,2.0,4.81,2.0,4.81,
946,1985,Nebraska,1.6,3.85,3.35,8.05,3.35,8.05,107.6,1.6,1.6,3.85,1.6,3.85,
947,1985,Nevada,2.75,6.61,3.35,8.05,3.35,8.05,107.6,2.75,2.75,6.61,2.75,6.61,
948,1985,New Hampshire,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
949,1985,New Jersey,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
950,1985,New Mexico,2.9,6.97,3.35,8.05,3.35,8.05,107.6,2.9,2.9,6.97,2.9,6.97,
951,1985,New York,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
952,1985,North Carolina,2.9,6.97,3.35,8.05,3.35,8.05,107.6,2.9,2.9,6.97,2.9,6.97,
953,1985,North Dakota,2.8,6.73,3.35,8.05,3.35,8.05,107.6,2.80 - 3.10,2.8,6.73,3.1,7.45,
954,1985,Ohio,2.3,5.53,3.35,8.05,3.35,8.05,107.6,2.3,2.3,5.53,2.3,5.53,
955,1985,Oklahoma,3.1,7.45,3.35,8.05,3.35,8.05,107.6,3.1,3.1,7.45,3.1,7.45,
956,1985,Oregon,3.1,7.45,3.35,8.05,3.35,8.05,107.6,3.1,3.1,7.45,3.1,7.45,
957,1985,Pennsylvania,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
958,1985,Puerto Rico,1.2,2.88,3.35,8.05,3.35,8.05,107.6,1.20 - 3.10,1.2,2.88,3.1,7.45,
959,1985,Rhode Island,2.9,6.97,3.35,8.05,3.35,8.05,107.6,2.9,2.9,6.97,2.9,6.97,
960,1985,South Carolina,0.0,0.0,3.35,8.05,3.35,8.05,107.6,...,0.0,0.0,0.0,0.0,
961,1985,South Dakota,2.3,5.53,3.35,8.05,3.35,8.05,107.6,2.3,2.3,5.53,2.3,5.53,
962,1985,Tennessee,0.0,0.0,3.35,8.05,3.35,8.05,107.6,...,0.0,0.0,0.0,0.0,
963,1985,Texas,1.4,3.37,3.35,8.05,3.35,8.05,107.6,1.4,1.4,3.37,1.4,3.37,
964,1985,U.S. Virgin Islands,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
965,1985,Utah,2.5,6.01,3.35,8.05,3.35,8.05,107.6,2.50 - 2.75(b),2.5,6.01,2.75,6.61,(b)
966,1985,Vermont,3.35,8.05,3.35,8.05,3.35,8.05,107.6,3.35,3.35,8.05,3.35,8.05,
967,1985,Virginia,2.65,6.37,3.35,8.05,3.35,8.05,107.6,2.65,2.65,6.37,2.65,6.37,
968,1985,Washington,2.3,5.53,3.35,8.05,3.35,8.05,107.6,2.3,2.3,5.53,2.3,5.53,
969,1985,West Virginia,2.75,6.61,3.35,8.05,3.35,8.05,107.6,2.75,2.75,6.61,2.75,6.61,
970,1985,Wisconsin,3.25,7.81,3.35,8.05,3.35,8.05,107.6,3.25,3.25,7.81,3.25,7.81,
971,1985,Wyoming,1.6,3.85,3.35,8.05,3.35,8.05,107.6,1.6,1.6,3.85,1.6,3.85,
972,1986,Alabama,0.0,0.0,3.35,7.91,3.35,7.91,109.6,...,0.0,0.0,0.0,0.0,
973,1986,Alaska,3.85,9.09,3.35,7.91,3.85,9.09,109.6,3.85,3.85,9.09,3.85,9.09,
974,1986,Arizona,0.0,0.0,3.35,7.91,3.35,7.91,109.6,...,0.0,0.0,0.0,0.0,
975,1986,Arkansas,2.7,6.37,3.35,7.91,3.35,7.91,109.6,2.7,2.7,6.37,2.7,6.37,
976,1986,California,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
977,1986,Colorado,1.9,4.48,3.35,7.91,3.35,7.91,109.6,1.9,1.9,4.48,1.9,4.48,
978,1986,Connecticut,3.37,7.95,3.35,7.91,3.37,7.95,109.6,3.37,3.37,7.95,3.37,7.95,
979,1986,Delaware,2.0,4.72,3.35,7.91,3.35,7.91,109.6,2,2.0,4.72,2.0,4.72,
980,1986,District of Columbia,2.5,5.9,3.35,7.91,3.35,7.91,109.6,2.50 - 3.75,2.5,5.9,3.75,8.85,
981,1986,Florida,0.0,0.0,3.35,7.91,3.35,7.91,109.6,...,0.0,0.0,0.0,0.0,
982,1986,Georgia,1.25,2.95,3.35,7.91,3.35,7.91,109.6,1.25,1.25,2.95,1.25,2.95,
983,1986,Guam,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
984,1986,Hawaii,3.1,7.32,3.35,7.91,3.35,7.91,109.6,3.1,3.1,7.32,3.1,7.32,
985,1986,Idaho,2.3,5.43,3.35,7.91,3.35,7.91,109.6,2.3,2.3,5.43,2.3,5.43,
986,1986,Illinois,2.3,5.43,3.35,7.91,3.35,7.91,109.6,2.3,2.3,5.43,2.3,5.43,
987,1986,Indiana,2.0,4.72,3.35,7.91,3.35,7.91,109.6,2,2.0,4.72,2.0,4.72,
988,1986,Iowa,0.0,0.0,3.35,7.91,3.35,7.91,109.6,...,0.0,0.0,0.0,0.0,
989,1986,Kansas,1.6,3.78,3.35,7.91,3.35,7.91,109.6,1.6,1.6,3.78,1.6,3.78,
990,1986,Kentucky,2.15,5.07,3.35,7.91,3.35,7.91,109.6,2.15,2.15,5.07,2.15,5.07,
991,1986,Louisiana,0.0,0.0,3.35,7.91,3.35,7.91,109.6,...,0.0,0.0,0.0,0.0,
992,1986,Maine,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
993,1986,Maryland,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
994,1986,Massachusetts,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
995,1986,Michigan,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
996,1986,Minnesota,3.1,7.32,3.35,7.91,3.35,7.91,109.6,3.1,3.1,7.32,3.1,7.32,
997,1986,Mississippi,0.0,0.0,3.35,7.91,3.35,7.91,109.6,...,0.0,0.0,0.0,0.0,
998,1986,Missouri,0.0,0.0,3.35,7.91,3.35,7.91,109.6,...,0.0,0.0,0.0,0.0,
999,1986,Montana,2.0,4.72,3.35,7.91,3.35,7.91,109.6,2,2.0,4.72,2.0,4.72,
1000,1986,Nebraska,1.6,3.78,3.35,7.91,3.35,7.91,109.6,1.6,1.6,3.78,1.6,3.78,
1001,1986,Nevada,2.75,6.49,3.35,7.91,3.35,7.91,109.6,2.75,2.75,6.49,2.75,6.49,
1002,1986,New Hampshire,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
1003,1986,New Jersey,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
1004,1986,New Mexico,2.9,6.84,3.35,7.91,3.35,7.91,109.6,2.9,2.9,6.84,2.9,6.84,
1005,1986,New York,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
1006,1986,North Carolina,2.9,6.84,3.35,7.91,3.35,7.91,109.6,2.9,2.9,6.84,2.9,6.84,
1007,1986,North Dakota,2.8,6.61,3.35,7.91,3.35,7.91,109.6,2.80 - 3.10,2.8,6.61,3.1,7.32,
1008,1986,Ohio,2.3,5.43,3.35,7.91,3.35,7.91,109.6,2.3,2.3,5.43,2.3,5.43,
1009,1986,Oklahoma,3.1,7.32,3.35,7.91,3.35,7.91,109.6,3.1,3.1,7.32,3.1,7.32,
1010,1986,Oregon,3.1,7.32,3.35,7.91,3.35,7.91,109.6,3.1,3.1,7.32,3.1,7.32,
1011,1986,Pennsylvania,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
1012,1986,Puerto Rico,1.2,2.83,3.35,7.91,3.35,7.91,109.6,1.20 - 3.10,1.2,2.83,3.1,7.32,
1013,1986,Rhode Island,2.9,6.84,3.35,7.91,3.35,7.91,109.6,2.9,2.9,6.84,2.9,6.84,
1014,1986,South Carolina,0.0,0.0,3.35,7.91,3.35,7.91,109.6,...,0.0,0.0,0.0,0.0,
1015,1986,South Dakota,2.3,5.43,3.35,7.91,3.35,7.91,109.6,2.3,2.3,5.43,2.3,5.43,
1016,1986,Tennessee,0.0,0.0,3.35,7.91,3.35,7.91,109.6,...,0.0,0.0,0.0,0.0,
1017,1986,Texas,1.4,3.3,3.35,7.91,3.35,7.91,109.6,1.4,1.4,3.3,1.4,3.3,
1018,1986,U.S. Virgin Islands,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
1019,1986,Utah,2.5,5.9,3.35,7.91,3.35,7.91,109.6,2.50 - 2.75(b),2.5,5.9,2.75,6.49,(b)
1020,1986,Vermont,3.35,7.91,3.35,7.91,3.35,7.91,109.6,3.35,3.35,7.91,3.35,7.91,
1021,1986,Virginia,2.65,6.25,3.35,7.91,3.35,7.91,109.6,2.65,2.65,6.25,2.65,6.25,
1022,1986,Washington,2.3,5.43,3.35,7.91,3.35,7.91,109.6,2.3,2.3,5.43,2.3,5.43,
1023,1986,West Virginia,2.75,6.49,3.35,7.91,3.35,7.91,109.6,2.75,2.75,6.49,2.75,6.49,
1024,1986,Wisconsin,3.25,7.67,3.35,7.91,3.35,7.91,109.6,3.25,3.25,7.67,3.25,7.67,
1025,1986,Wyoming,1.6,3.78,3.35,7.91,3.35,7.91,109.6,1.6,1.6,3.78,1.6,3.78,
1026,1987,Alabama,0.0,0.0,3.35,7.63,3.35,7.63,113.6,...,0.0,0.0,0.0,0.0,
1027,1987,Alaska,3.85,8.77,3.35,7.63,3.85,8.77,113.6,3.85,3.85,8.77,3.85,8.77,
1028,1987,Arizona,0.0,0.0,3.35,7.63,3.35,7.63,113.6,...,0.0,0.0,0.0,0.0,
1029,1987,Arkansas,2.7,6.15,3.35,7.63,3.35,7.63,113.6,2.7,2.7,6.15,2.7,6.15,
1030,1987,California,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1031,1987,Colorado,1.9,4.33,3.35,7.63,3.35,7.63,113.6,1.9,1.9,4.33,1.9,4.33,
1032,1987,Connecticut,3.37,7.67,3.35,7.63,3.37,7.67,113.6,3.37,3.37,7.67,3.37,7.67,
1033,1987,Delaware,2.0,4.55,3.35,7.63,3.35,7.63,113.6,2,2.0,4.55,2.0,4.55,
1034,1987,District of Columbia,2.5,5.69,3.35,7.63,3.35,7.63,113.6,2.50 - 3.75,2.5,5.69,3.75,8.54,
1035,1987,Florida,0.0,0.0,3.35,7.63,3.35,7.63,113.6,...,0.0,0.0,0.0,0.0,
1036,1987,Georgia,1.25,2.85,3.35,7.63,3.35,7.63,113.6,1.25,1.25,2.85,1.25,2.85,
1037,1987,Guam,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1038,1987,Hawaii,3.1,7.06,3.35,7.63,3.35,7.63,113.6,3.1,3.1,7.06,3.1,7.06,
1039,1987,Idaho,2.3,5.24,3.35,7.63,3.35,7.63,113.6,2.3,2.3,5.24,2.3,5.24,
1040,1987,Illinois,2.3,5.24,3.35,7.63,3.35,7.63,113.6,2.3,2.3,5.24,2.3,5.24,
1041,1987,Indiana,2.0,4.55,3.35,7.63,3.35,7.63,113.6,2,2.0,4.55,2.0,4.55,
1042,1987,Iowa,0.0,0.0,3.35,7.63,3.35,7.63,113.6,...,0.0,0.0,0.0,0.0,
1043,1987,Kansas,1.6,3.64,3.35,7.63,3.35,7.63,113.6,1.6,1.6,3.64,1.6,3.64,
1044,1987,Kentucky,2.15,4.9,3.35,7.63,3.35,7.63,113.6,2.15,2.15,4.9,2.15,4.9,
1045,1987,Louisiana,0.0,0.0,3.35,7.63,3.35,7.63,113.6,...,0.0,0.0,0.0,0.0,
1046,1987,Maine,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1047,1987,Maryland,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1048,1987,Massachusetts,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1049,1987,Michigan,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1050,1987,Minnesota,3.1,7.06,3.35,7.63,3.35,7.63,113.6,3.1,3.1,7.06,3.1,7.06,
1051,1987,Mississippi,0.0,0.0,3.35,7.63,3.35,7.63,113.6,...,0.0,0.0,0.0,0.0,
1052,1987,Missouri,0.0,0.0,3.35,7.63,3.35,7.63,113.6,...,0.0,0.0,0.0,0.0,
1053,1987,Montana,2.0,4.55,3.35,7.63,3.35,7.63,113.6,2,2.0,4.55,2.0,4.55,
1054,1987,Nebraska,1.6,3.64,3.35,7.63,3.35,7.63,113.6,1.6,1.6,3.64,1.6,3.64,
1055,1987,Nevada,2.75,6.26,3.35,7.63,3.35,7.63,113.6,2.75,2.75,6.26,2.75,6.26,
1056,1987,New Hampshire,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1057,1987,New Jersey,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1058,1987,New Mexico,2.9,6.6,3.35,7.63,3.35,7.63,113.6,2.9,2.9,6.6,2.9,6.6,
1059,1987,New York,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1060,1987,North Carolina,2.9,6.6,3.35,7.63,3.35,7.63,113.6,2.9,2.9,6.6,2.9,6.6,
1061,1987,North Dakota,2.8,6.38,3.35,7.63,3.35,7.63,113.6,2.80 - 3.10,2.8,6.38,3.1,7.06,
1062,1987,Ohio,2.3,5.24,3.35,7.63,3.35,7.63,113.6,2.3,2.3,5.24,2.3,5.24,
1063,1987,Oklahoma,3.1,7.06,3.35,7.63,3.35,7.63,113.6,3.1,3.1,7.06,3.1,7.06,
1064,1987,Oregon,3.1,7.06,3.35,7.63,3.35,7.63,113.6,3.1,3.1,7.06,3.1,7.06,
1065,1987,Pennsylvania,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1066,1987,Puerto Rico,1.2,2.73,3.35,7.63,3.35,7.63,113.6,1.20 - 3.10,1.2,2.73,3.1,7.06,
1067,1987,Rhode Island,2.9,6.6,3.35,7.63,3.35,7.63,113.6,2.9,2.9,6.6,2.9,6.6,
1068,1987,South Carolina,0.0,0.0,3.35,7.63,3.35,7.63,113.6,...,0.0,0.0,0.0,0.0,
1069,1987,South Dakota,2.3,5.24,3.35,7.63,3.35,7.63,113.6,2.3,2.3,5.24,2.3,5.24,
1070,1987,Tennessee,0.0,0.0,3.35,7.63,3.35,7.63,113.6,...,0.0,0.0,0.0,0.0,
1071,1987,Texas,1.4,3.19,3.35,7.63,3.35,7.63,113.6,1.4,1.4,3.19,1.4,3.19,
1072,1987,U.S. Virgin Islands,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1073,1987,Utah,2.5,5.69,3.35,7.63,3.35,7.63,113.6,2.50 - 2.75(b),2.5,5.69,2.75,6.26,(b)
1074,1987,Vermont,3.35,7.63,3.35,7.63,3.35,7.63,113.6,3.35,3.35,7.63,3.35,7.63,
1075,1987,Virginia,2.65,6.03,3.35,7.63,3.35,7.63,113.6,2.65,2.65,6.03,2.65,6.03,
1076,1987,Washington,2.3,5.24,3.35,7.63,3.35,7.63,113.6,2.3,2.3,5.24,2.3,5.24,
1077,1987,West Virginia,2.75,6.26,3.35,7.63,3.35,7.63,113.6,2.75,2.75,6.26,2.75,6.26,
